25,"46190","México-Toluca","1. Solicitud","Petrolizadora Elton",50,27,"27"
25,"46190","Bacheo Toluca","1. Solicitud","Retroexcavadora",70,27,"27"
25,"46190","Bacheo Toluca","1. Solicitud","Retroexcavadora",70,27,"27"
25,"46190","Bacheo Toluca","1. Solicitud","Perfiladora",200,27,"27"
25,"46190","Bacheo Toluca","1. Solicitud","Doble Rodillo",20,27,"27"
25,"46191","México-Toluca","1. Solicitud","Perfiladora Wirgent",250,27,"27"
25,"46191","México-Toluca","1. Solicitud","Vogele Guion",100,27,"27"
25,"46191","México-Toluca","1. Solicitud","Limpieza",20,27,"27"
25,"46191","México-Toluca","1. Solicitud","Tandem Hamm",40,27,"27"
25,"46191","México-Toluca","1. Solicitud","Neuomatico",40,27,"27"
25,"46191","México-Toluca","1. Solicitud","Barredora Broce",30,27,"27"
25,"46191","México-Toluca","1. Solicitud","Retroexcavadora",70,27,"27"
25,"46191","México-Toluca","1. Solicitud","Petrolizadora Elton",40,27,"27"
25,"46191","Lerma - Tres Marías","1. Solicitud","Camion de Impacto",80,27,"27"
26,"38887","Planta Asflato Huixquilucan","1. Solicitud","Maxilihgs",100,27,"27"
26,"38887","Planta Asflato Huixquilucan","1. Solicitud","Generador",200,27,"27"
26,"38887","Planta Asflato Huixquilucan","1. Solicitud","PayLoder",100,27,"27"
26,"38887","Planta Asflato Huixquilucan","1. Solicitud","Criba Roja",100,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Retroexcavadora",80,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Tandem Hamm",50,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Neuomatico Dynapac",30,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Barredora",50,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Pipa",50,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Perfiladora",200,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Vogel",130,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Limpieza",20,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Rastrillador",10,27,"27"
26,"38887","Lerma - Tres Marías","1. Solicitud","Petrolizadora",80,27,"27"
25,"46192","México-Toluca","1. Solicitud","Vogele Guion",100,27,"27"
25,"46192","México-Toluca","1. Solicitud","Limpieza",20,27,"27"
25,"46192","México-Toluca","1. Solicitud","Tandem CAT",60,27,"27"
25,"46192","México-Toluca","1. Solicitud","Neuomatico",80,27,"27"
25,"46192","México-Toluca","1. Solicitud","Barredora Broce",40,27,"27"
25,"46192","México-Toluca","1. Solicitud","Retroexcavadora",80,27,"27"
25,"46192","México-Toluca","1. Solicitud","Petrolizadora",50,27,"27"
25,"","Bacheo Toluca","1. Solicitud","Retroexcavadora",60,27,"27"
25,"","Bacheo Toluca","1. Solicitud","Retroexcavadora",50,27,"27"
26,"46195","Lerma - Tres Marías","1. Solicitud","PERFILADORA RODATEC RX600E",240,27,"27"
